jurisdiccion,edad_grupo,sexo,nacimientos
Bs.As.,15 a 19,femenino,30
Bs.As.,15 a 19,femenino,51
Bs.As.,15 a 19,femenino,13
Misiones,25 a 29,femenino,1
Bs.As.,15 a 19,femenino,1
CABA,15 a 19,femenino,2
CABA,35 a 39,femenino,2
CABA,35 a 39,femenino,1
CABA,35 a 39,femenino,4
Misiones,25 a 29,femenino,30
Misiones,25 a 29,femenino,71
Misiones,25 a 29,femenino,41
Misiones,25 a 29,femenino,1
Bs.As.,25 a 29,femenino,747
Bs.As.,25 a 29,femenino,648
Bs.As.,25 a 29,femenino,3
Misiones,30 a 34,femenino,2
Bs.As.,25 a 29,femenino,1
Bs.As.,25 a 29,femenino,1
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,3
Bs.As.,25 a 29,femenino,3
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,4
Corrientes,35 a 39,femenino,76
Corrientes,35 a 39,femenino,67
Corrientes,35 a 39,femenino,1
Corrientes,35 a 39,femenino,1
Corrientes,35 a 39,femenino,2
Corrientes,35 a 39,femenino,2
Corrientes,35 a 39,femenino,8
Bs.As.,25 a 29,femenino,35
Corrientes,35 a 39,femenino,9
Corrientes,35 a 39,femenino,1
CABA,20 a 24,femenino,10
CABA,20 a 24,femenino,3
CABA,20 a 24,femenino,2
Córdoba,30 a 34,femenino,4
Jujuy,30 a 34,femenino,4
Bs.As.,40 a 44,femenino,25
Catamarca,30 a 34,femenino,64
Jujuy,De 45 y más,femenino,3
Córdoba,40 a 44,femenino,2
Chubut,20 a 24,femenino,49
CABA,35 a 39,femenino,1
CABA,35 a 39,femenino,2
Jujuy,20 a 24,femenino,1
Bs.As.,15 a 19,femenino,2
Jujuy,20 a 24,femenino,1
Corrientes,35 a 39,femenino,39
Sin Información,15 a 19,desconocido,1
Formosa,30 a 34,femenino,13
Formosa,30 a 34,femenino,17
Santa Fe,30 a 34,femenino,1
Santa Fe,30 a 34,femenino,3
Santa Fe,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,1
Misiones,25 a 29,femenino,69
Santa Fe,30 a 34,femenino,14
Santa Fe,30 a 34,femenino,14
Santa Fe,30 a 34,femenino,13
Santa Fe,30 a 34,femenino,6
Santa Fe,30 a 34,femenino,6
Santa Fe,30 a 34,femenino,5
Santa Fe,30 a 34,femenino,20
San Juan,De 45 y más,femenino,1
Misiones,25 a 29,femenino,7
Misiones,25 a 29,femenino,3
Santa Fe,30 a 34,femenino,1
Santa Fe,30 a 34,femenino,1
Misiones,30 a 34,femenino,13
Santa Fe,30 a 34,femenino,4
Santa Fe,30 a 34,femenino,5
Santa Fe,30 a 34,femenino,4
Santa Fe,35 a 39,femenino,1
Santa Fe,35 a 39,femenino,2
Misiones,25 a 29,femenino,1
Sgo. del Estero,40 a 44,femenino,1
Santa Fe,35 a 39,femenino,1
Santa Fe,35 a 39,femenino,2
Santa Fe,35 a 39,femenino,3
Sgo. del Estero,40 a 44,femenino,1
Sgo. del Estero,40 a 44,femenino,5
Sgo. del Estero,40 a 44,femenino,11
Sgo. del Estero,40 a 44,femenino,20
Misiones,25 a 29,femenino,1
Misiones,25 a 29,femenino,1
Santa Fe,35 a 39,femenino,2
Santa Fe,35 a 39,femenino,2
Santa Fe,35 a 39,femenino,7
Santa Fe,35 a 39,femenino,13
Misiones,25 a 29,femenino,1
Misiones,25 a 29,femenino,1
Misiones,25 a 29,femenino,3
Misiones,25 a 29,femenino,1
Santa Fe,35 a 39,femenino,42
Santa Fe,35 a 39,femenino,91
Santa Fe,35 a 39,femenino,60
Salta,25 a 29,femenino,3
Salta,25 a 29,femenino,6
Salta,25 a 29,femenino,4
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,3
Salta,25 a 29,femenino,41
Salta,25 a 29,femenino,85
Salta,25 a 29,femenino,54
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,2
Salta,25 a 29,femenino,4
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,2
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,2
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,7
Salta,25 a 29,femenino,6
Salta,25 a 29,femenino,4
Salta,25 a 29,femenino,3
Salta,25 a 29,femenino,42
Salta,25 a 29,femenino,81
Salta,25 a 29,femenino,54
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,1
Salta,25 a 29,femenino,2
Salta,25 a 29,femenino,5
Salta,25 a 29,femenino,11
Salta,25 a 29,femenino,8
La Pampa,35 a 39,femenino,1
Salta,25 a 29,femenino,1
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,2
Salta,30 a 34,femenino,4
Salta,30 a 34,femenino,2
Salta,30 a 34,femenino,1
Santa Fe,35 a 39,femenino,28
Santa Fe,35 a 39,femenino,63
Salta,30 a 34,femenino,4
Santa Fe,35 a 39,femenino,5
Santa Fe,35 a 39,femenino,3
Salta,30 a 34,femenino,16
Salta,30 a 34,femenino,23
Santa Fe,35 a 39,femenino,2
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,3
Salta,30 a 34,femenino,2
Salta,30 a 34,femenino,6
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,4
Salta,30 a 34,femenino,32
Salta,30 a 34,femenino,72
Salta,30 a 34,femenino,67
Santa Fe,35 a 39,femenino,1
Santa Fe,35 a 39,femenino,2
Santa Fe,35 a 39,femenino,5
Salta,30 a 34,femenino,1
Santa Fe,40 a 44,femenino,1
Santa Fe,40 a 44,femenino,1
Chaco,40 a 44,femenino,14
Santa Fe,40 a 44,femenino,1
Salta,30 a 34,femenino,3
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,8
Salta,30 a 34,femenino,58
Santa Fe,40 a 44,femenino,1
Salta,30 a 34,femenino,80
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,2
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,1
Santa Fe,40 a 44,femenino,47
Misiones,35 a 39,femenino,49
Santa Fe,40 a 44,femenino,1
Salta,30 a 34,femenino,16
Santa Fe,40 a 44,femenino,2
Salta,30 a 34,femenino,7
Salta,30 a 34,femenino,1
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,3
Río Negro,35 a 39,femenino,2
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,2
Río Negro,35 a 39,femenino,2
Río Negro,35 a 39,femenino,2
Río Negro,35 a 39,femenino,5
Río Negro,35 a 39,femenino,14
Río Negro,35 a 39,femenino,13
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,2
Río Negro,35 a 39,femenino,3
Río Negro,35 a 39,femenino,1
Santa Fe,40 a 44,femenino,1
Santa Fe,40 a 44,femenino,9
Santa Fe,40 a 44,femenino,67
Santa Fe,40 a 44,femenino,113
Santa Fe,40 a 44,femenino,71
Chaco,Sin especificar,femenino,1
Salta,30 a 34,femenino,1
Salta,30 a 34,femenino,1
Santa Fe,40 a 44,femenino,1
Santa Fe,40 a 44,femenino,16
Santa Fe,40 a 44,femenino,14
Santa Fe,40 a 44,femenino,12
Santa Fe,40 a 44,femenino,1
Río Negro,35 a 39,femenino,2
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,2
Río Negro,35 a 39,femenino,9
Río Negro,35 a 39,femenino,20
Río Negro,35 a 39,femenino,19
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,5
Río Negro,35 a 39,femenino,6
Río Negro,35 a 39,femenino,6
Santa Fe,De 45 y más,femenino,1
Santa Fe,De 45 y más,femenino,1
Santa Fe,De 45 y más,femenino,3
Santa Fe,De 45 y más,femenino,1
Santa Fe,De 45 y más,femenino,1
Santa Fe,De 45 y más,femenino,1
Santa Fe,De 45 y más,femenino,2
Río Negro,35 a 39,femenino,1
Río Negro,35 a 39,femenino,4
Santa Fe,De 45 y más,femenino,4
Santa Fe,De 45 y más,femenino,2
Santa Fe,De 45 y más,femenino,5
Santa Fe,De 45 y más,femenino,10
Santa Fe,De 45 y más,femenino,3
Santa Fe,De 45 y más,femenino,2
Santa Fe,De 45 y más,femenino,1
Santa Fe,De 45 y más,femenino,2
Santa Fe,De 45 y más,femenino,1
Salta,35 a 39,femenino,20
Santa Fe,De 45 y más,femenino,10
Río Negro,40 a 44,femenino,2
Río Negro,40 a 44,femenino,6
Río Negro,40 a 44,femenino,11
Río Negro,40 a 44,femenino,9
Río Negro,40 a 44,femenino,1
Río Negro,40 a 44,femenino,1
Río Negro,40 a 44,femenino,1
Río Negro,40 a 44,femenino,1
Río Negro,40 a 44,femenino,2
Río Negro,40 a 44,femenino,7
Río Negro,40 a 44,femenino,14
Río Negro,40 a 44,femenino,10
Río Negro,40 a 44,femenino,1
Bs.As.,15 a 19,femenino,1
Bs.As.,15 a 19,femenino,40
Salta,35 a 39,femenino,67
Bs.As.,15 a 19,femenino,630
Río Negro,40 a 44,femenino,2
Río Negro,40 a 44,femenino,1
Río Negro,40 a 44,femenino,1
Río Negro,40 a 44,femenino,1
Salta,35 a 39,femenino,3
Bs.As.,15 a 19,femenino,1
Río Negro,40 a 44,femenino,1
Río Negro,40 a 44,femenino,16
Salta,35 a 39,femenino,1
Salta,35 a 39,femenino,3
Bs.As.,15 a 19,femenino,27
Bs.As.,15 a 19,femenino,19
Bs.As.,15 a 19,femenino,1
Bs.As.,15 a 19,femenino,1
Chaco,40 a 44,femenino,2
Chaco,40 a 44,femenino,5
Chaco,40 a 44,femenino,11
Chaco,40 a 44,femenino,9
Chaco,40 a 44,femenino,1
Chaco,40 a 44,femenino,2
Chaco,40 a 44,femenino,5
Formosa,15 a 19,femenino,1
Formosa,20 a 24,femenino,1
Formosa,20 a 24,femenino,1
Bs.As.,30 a 34,femenino,1
Sgo. del Estero,25 a 29,femenino,9
Sgo. del Estero,25 a 29,femenino,4
Bs.As.,30 a 34,femenino,4
Córdoba,30 a 34,femenino,392
CABA,35 a 39,femenino,2
Mendoza,30 a 34,femenino,1
Chubut,20 a 24,femenino,25
Chubut,20 a 24,femenino,3
Chubut,30 a 34,femenino,26
Chubut,20 a 24,femenino,1
Bs.As.,15 a 19,femenino,1
Jujuy,20 a 24,femenino,5
Jujuy,20 a 24,femenino,1
Jujuy,20 a 24,femenino,5
Chaco,30 a 34,femenino,2
Córdoba,15 a 19,femenino,1
Catamarca,30 a 34,femenino,5
Chubut,30 a 34,femenino,39
Córdoba,40 a 44,femenino,8
Córdoba,30 a 34,femenino,1
Córdoba,30 a 34,femenino,2
Bs.As.,35 a 39,femenino,392
Bs.As.,35 a 39,femenino,11
Corrientes,40 a 44,femenino,1
Córdoba,30 a 34,femenino,1
Córdoba,30 a 34,femenino,10
Córdoba,30 a 34,femenino,30
Córdoba,30 a 34,femenino,22
Córdoba,30 a 34,femenino,6
Córdoba,30 a 34,femenino,1
Córdoba,30 a 34,femenino,32
Córdoba,30 a 34,femenino,276
Bs.As.,40 a 44,femenino,1
Bs.As.,40 a 44,femenino,1
Bs.As.,40 a 44,femenino,2
Bs.As.,40 a 44,femenino,2
Córdoba,30 a 34,femenino,2
Córdoba,35 a 39,femenino,2
Bs.As.,40 a 44,femenino,28
Bs.As.,20 a 24,femenino,3
Salta,40 a 44,femenino,12
Chaco,25 a 29,femenino,3
Salta,20 a 24,femenino,1
Corrientes,30 a 34,femenino,3
Catamarca,35 a 39,femenino,34
Bs.As.,40 a 44,femenino,212
Bs.As.,40 a 44,femenino,366
Bs.As.,40 a 44,femenino,230
Catamarca,35 a 39,femenino,1
Bs.As.,20 a 24,femenino,383
Bs.As.,20 a 24,femenino,729
Bs.As.,20 a 24,femenino,529
Corrientes,40 a 44,femenino,1
Corrientes,40 a 44,femenino,1
Corrientes,40 a 44,femenino,3
Corrientes,40 a 44,femenino,3
Formosa,Menor de 15,femenino,1
Formosa,Menor de 15,femenino,3
Formosa,Menor de 15,femenino,1
Corrientes,25 a 29,femenino,39
Corrientes,25 a 29,femenino,86
Corrientes,25 a 29,femenino,63
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,2
Corrientes,30 a 34,femenino,6
Corrientes,30 a 34,femenino,10
Bs.As.,25 a 29,femenino,21
Bs.As.,25 a 29,femenino,44
Bs.As.,25 a 29,femenino,13
Bs.As.,25 a 29,femenino,7
Bs.As.,25 a 29,femenino,2
Bs.As.,25 a 29,femenino,34
Bs.As.,25 a 29,femenino,291
Bs.As.,25 a 29,femenino,614
Bs.As.,25 a 29,femenino,461
Bs.As.,25 a 29,femenino,7
Bs.As.,25 a 29,femenino,1
Bs.As.,25 a 29,femenino,1
Bs.As.,25 a 29,femenino,1
Bs.As.,25 a 29,femenino,2
Corrientes,15 a 19,femenino,6
Corrientes,15 a 19,femenino,6
Corrientes,15 a 19,femenino,1
Corrientes,15 a 19,femenino,1
Corrientes,15 a 19,femenino,6
Corrientes,15 a 19,femenino,28
Corrientes,25 a 29,femenino,2
Corrientes,25 a 29,femenino,17
Corrientes,25 a 29,femenino,124
Corrientes,25 a 29,femenino,231
Corrientes,25 a 29,femenino,168
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,17
Corrientes,25 a 29,femenino,32
Corrientes,25 a 29,femenino,17
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,2
Corrientes,25 a 29,femenino,2
Corrientes,25 a 29,femenino,2
Corrientes,25 a 29,femenino,4
Corrientes,25 a 29,femenino,3
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,23
Corrientes,25 a 29,femenino,64
Corrientes,25 a 29,femenino,34
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,2
Corrientes,25 a 29,femenino,2
Corrientes,20 a 24,femenino,13
Corrientes,20 a 24,femenino,11
Corrientes,20 a 24,femenino,4
Corrientes,20 a 24,femenino,1
Corrientes,20 a 24,femenino,9
Corrientes,20 a 24,femenino,117
Corrientes,20 a 24,femenino,193
Corrientes,20 a 24,femenino,105
Corrientes,35 a 39,femenino,40
Corrientes,20 a 24,femenino,1
Bs.As.,20 a 24,femenino,3
Bs.As.,20 a 24,femenino,2
Corrientes,35 a 39,femenino,2
Corrientes,35 a 39,femenino,2
Bs.As.,20 a 24,femenino,6
Corrientes,35 a 39,femenino,1
Bs.As.,20 a 24,femenino,12
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,4
Misiones,30 a 34,femenino,9
Misiones,25 a 29,femenino,1
CABA,30 a 34,femenino,2
Bs.As.,20 a 24,femenino,297
Bs.As.,Sin especificar,femenino,1
Formosa,40 a 44,femenino,1
Neuquén,20 a 24,femenino,1
Neuquén,20 a 24,femenino,1
Neuquén,20 a 24,femenino,2
Misiones,30 a 34,femenino,86
Neuquén,25 a 29,femenino,1
Neuquén,25 a 29,femenino,1
Neuquén,25 a 29,femenino,4
Neuquén,25 a 29,femenino,6
Neuquén,25 a 29,femenino,3
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,2
Misiones,30 a 34,femenino,6
Misiones,30 a 34,femenino,13
Misiones,25 a 29,femenino,15
Misiones,30 a 34,femenino,10
Misiones,30 a 34,femenino,4
Misiones,30 a 34,femenino,21
Misiones,30 a 34,femenino,122
Misiones,30 a 34,femenino,235
Neuquén,25 a 29,femenino,3
Neuquén,25 a 29,femenino,6
La Pampa,30 a 34,femenino,1
CABA,30 a 34,femenino,2
CABA,30 a 34,femenino,1
CABA,30 a 34,femenino,3
CABA,30 a 34,femenino,2
CABA,30 a 34,femenino,5
CABA,30 a 34,femenino,32
CABA,30 a 34,femenino,92
CABA,30 a 34,femenino,67
La Pampa,30 a 34,femenino,1
La Pampa,30 a 34,femenino,10
Entre Ríos,25 a 29,femenino,1
Entre Ríos,25 a 29,femenino,1
Entre Ríos,25 a 29,femenino,2
Entre Ríos,25 a 29,femenino,1
Neuquén,25 a 29,femenino,147
Neuquén,25 a 29,femenino,121
Entre Ríos,25 a 29,femenino,3
Neuquén,25 a 29,femenino,2
Misiones,30 a 34,femenino,1
Neuquén,25 a 29,femenino,1
Entre Ríos,25 a 29,femenino,2
Bs.As.,20 a 24,femenino,1
Bs.As.,20 a 24,femenino,1
Bs.As.,20 a 24,femenino,2
Bs.As.,20 a 24,femenino,1
San Luis,15 a 19,femenino,1
San Luis,15 a 19,femenino,1
Entre Ríos,25 a 29,femenino,1
San Luis,15 a 19,femenino,1
San Luis,15 a 19,femenino,1
Bs.As.,25 a 29,femenino,1
Neuquén,25 a 29,femenino,60
Neuquén,25 a 29,femenino,38
Misiones,Menor de 15,femenino,1
Misiones,Menor de 15,femenino,1
Misiones,Menor de 15,femenino,1
Misiones,Menor de 15,femenino,3
Misiones,Menor de 15,femenino,1
Misiones,Menor de 15,femenino,4
Misiones,Menor de 15,femenino,3
Misiones,Menor de 15,femenino,8
Misiones,Menor de 15,femenino,9
Misiones,Menor de 15,femenino,5
Misiones,Menor de 15,femenino,1
Misiones,Menor de 15,femenino,1
Misiones,Menor de 15,femenino,4
Misiones,Menor de 15,femenino,6
Misiones,Menor de 15,femenino,8
Neuquén,30 a 34,femenino,1
Sgo. del Estero,15 a 19,femenino,64
Misiones,Menor de 15,femenino,1
Misiones,15 a 19,femenino,2
Misiones,15 a 19,femenino,7
Misiones,15 a 19,femenino,6
Misiones,15 a 19,femenino,2
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,5
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,5
Misiones,15 a 19,femenino,28
Misiones,15 a 19,femenino,49
Misiones,15 a 19,femenino,24
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,4
Misiones,15 a 19,femenino,8
Misiones,15 a 19,femenino,6
Misiones,15 a 19,femenino,13
Misiones,15 a 19,femenino,59
Formosa,15 a 19,femenino,7
Formosa,15 a 19,femenino,3
Formosa,15 a 19,femenino,4
Corrientes,25 a 29,femenino,5
Corrientes,25 a 29,femenino,2
Corrientes,25 a 29,femenino,3
Corrientes,25 a 29,femenino,10
Corrientes,25 a 29,femenino,56
Corrientes,25 a 29,femenino,130
Corrientes,25 a 29,femenino,104
Corrientes,25 a 29,femenino,1
Corrientes,30 a 34,femenino,1
Córdoba,30 a 34,femenino,305
Bs.As.,40 a 44,femenino,43
Corrientes,20 a 24,femenino,1
Misiones,15 a 19,femenino,3
Entre Ríos,40 a 44,femenino,3
Bs.As.,25 a 29,femenino,2
Entre Ríos,40 a 44,femenino,9
Bs.As.,25 a 29,femenino,5
Misiones,15 a 19,femenino,1
Chubut,20 a 24,femenino,33
Chubut,20 a 24,femenino,101
Chubut,20 a 24,femenino,88
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,3
Misiones,15 a 19,femenino,10
CABA,35 a 39,femenino,1
Córdoba,15 a 19,femenino,2
Misiones,15 a 19,femenino,34
Misiones,15 a 19,femenino,1
San Luis,25 a 29,femenino,5
San Luis,25 a 29,femenino,2
Misiones,15 a 19,femenino,4
Misiones,15 a 19,femenino,2
Misiones,15 a 19,femenino,2
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,2
Misiones,15 a 19,femenino,2
Misiones,15 a 19,femenino,4
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,1
Misiones,15 a 19,femenino,2
CABA,30 a 34,femenino,2
CABA,30 a 34,femenino,18
CABA,30 a 34,femenino,115
CABA,30 a 34,femenino,287
CABA,30 a 34,femenino,202
CABA,30 a 34,femenino,1
CABA,40 a 44,femenino,5
CABA,40 a 44,femenino,1
CABA,40 a 44,femenino,1
CABA,40 a 44,femenino,1
CABA,40 a 44,femenino,16
CABA,40 a 44,femenino,24
CABA,40 a 44,femenino,21
CABA,40 a 44,femenino,1
CABA,40 a 44,femenino,1
CABA,40 a 44,femenino,1
CABA,40 a 44,femenino,2
CABA,30 a 34,femenino,1
CABA,30 a 34,femenino,6
CABA,30 a 34,femenino,3
CABA,30 a 34,femenino,1
CABA,30 a 34,femenino,9
CABA,30 a 34,femenino,24
CABA,30 a 34,femenino,32
Misiones,20 a 24,femenino,3
Misiones,20 a 24,femenino,9
Misiones,20 a 24,femenino,12
Misiones,20 a 24,femenino,9
Misiones,20 a 24,femenino,3
Misiones,20 a 24,femenino,1
Misiones,20 a 24,femenino,21
Misiones,20 a 24,femenino,114
Misiones,20 a 24,femenino,189
Corrientes,25 a 29,femenino,6
Corrientes,25 a 29,femenino,3
Corrientes,25 a 29,femenino,5
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,14
Corrientes,25 a 29,femenino,50
Corrientes,25 a 29,femenino,126
Corrientes,25 a 29,femenino,82
Corrientes,25 a 29,femenino,2
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,1
Corrientes,25 a 29,femenino,3
Formosa,15 a 19,femenino,10
Formosa,15 a 19,femenino,33
Formosa,15 a 19,femenino,17
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,1
Misiones,20 a 24,femenino,2
Misiones,20 a 24,femenino,3
Misiones,20 a 24,femenino,7
San Luis,30 a 34,femenino,53
San Luis,30 a 34,femenino,97
San Luis,30 a 34,femenino,54
San Luis,30 a 34,femenino,3
Misiones,20 a 24,femenino,4
Misiones,20 a 24,femenino,40
Misiones,20 a 24,femenino,129
Misiones,20 a 24,femenino,269
Misiones,20 a 24,femenino,169
Misiones,20 a 24,femenino,1
Misiones,20 a 24,femenino,1
Misiones,20 a 24,femenino,1
Misiones,20 a 24,femenino,2
Formosa,35 a 39,femenino,14
Formosa,35 a 39,femenino,28
Formosa,35 a 39,femenino,28
Formosa,35 a 39,femenino,1
Formosa,35 a 39,femenino,1
Formosa,35 a 39,femenino,1
Formosa,35 a 39,femenino,1
Formosa,35 a 39,femenino,1
Formosa,35 a 39,femenino,3
Formosa,35 a 39,femenino,4
Formosa,15 a 19,femenino,29
Formosa,15 a 19,femenino,66
Formosa,15 a 19,femenino,42
Formosa,35 a 39,femenino,1
Formosa,35 a 39,femenino,3
Formosa,35 a 39,femenino,14
Formosa,35 a 39,femenino,9
Río Negro,De 45 y más,femenino,3
San Luis,35 a 39,femenino,1
San Luis,35 a 39,femenino,2
San Juan,25 a 29,femenino,125
Chaco,25 a 29,femenino,168
Chaco,25 a 29,femenino,369
Bs.As.,15 a 19,femenino,1
Mendoza,30 a 34,femenino,1
Mendoza,30 a 34,femenino,6
Entre Ríos,40 a 44,femenino,3
Bs.As.,25 a 29,femenino,1
Mendoza,30 a 34,femenino,2
Mendoza,30 a 34,femenino,1
Chubut,35 a 39,femenino,1
CABA,35 a 39,femenino,587
Chaco,30 a 34,femenino,5
CABA,35 a 39,femenino,1
Córdoba,40 a 44,femenino,9
Corrientes,20 a 24,femenino,1
Corrientes,40 a 44,femenino,3
CABA,30 a 34,femenino,6
CABA,30 a 34,femenino,1
CABA,30 a 34,femenino,1
Formosa,30 a 34,femenino,1
Salta,20 a 24,femenino,10
Salta,20 a 24,femenino,1
Salta,20 a 24,femenino,1
Salta,20 a 24,femenino,1
Salta,20 a 24,femenino,1
Salta,20 a 24,femenino,1
Formosa,30 a 34,femenino,1
Formosa,30 a 34,femenino,9
Formosa,30 a 34,femenino,2
Formosa,30 a 34,femenino,3
Formosa,30 a 34,femenino,1
Formosa,30 a 34,femenino,2
Formosa,30 a 34,femenino,10
Formosa,30 a 34,femenino,39
Formosa,30 a 34,femenino,32
Formosa,30 a 34,femenino,1
CABA,40 a 44,femenino,1
Catamarca,35 a 39,femenino,6
Catamarca,35 a 39,femenino,3
Bs.As.,40 a 44,femenino,2
Bs.As.,40 a 44,femenino,2
Bs.As.,40 a 44,femenino,28
Chaco,30 a 34,femenino,1
Chaco,30 a 34,femenino,4
Chaco,30 a 34,femenino,3
Bs.As.,40 a 44,femenino,4
Bs.As.,40 a 44,femenino,1
Catamarca,35 a 39,femenino,1
CABA,40 a 44,femenino,3
CABA,40 a 44,femenino,6
Formosa,30 a 34,femenino,5
Formosa,30 a 34,femenino,1
Formosa,30 a 34,femenino,1
Entre Ríos,15 a 19,femenino,2
Formosa,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,2
CABA,30 a 34,femenino,2
CABA,30 a 34,femenino,30
Bs.As.,30 a 34,femenino,12
Bs.As.,30 a 34,femenino,4
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,13
Bs.As.,30 a 34,femenino,18
Bs.As.,30 a 34,femenino,8
Formosa,Menor de 15,femenino,1
Formosa,Menor de 15,femenino,6
Formosa,Menor de 15,femenino,3
Formosa,Menor de 15,femenino,1
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,9
Formosa,15 a 19,femenino,18
Formosa,15 a 19,femenino,14
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,1
Formosa,15 a 19,femenino,2
Bs.As.,30 a 34,femenino,2237
Bs.As.,30 a 34,femenino,19
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,2
Bs.As.,30 a 34,femenino,8
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,5
Bs.As.,30 a 34,femenino,5
Bs.As.,30 a 34,femenino,4
Bs.As.,30 a 34,femenino,3
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,4
Bs.As.,30 a 34,femenino,2
Chaco,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,6
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,2
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,3
Bs.As.,30 a 34,femenino,20
Bs.As.,30 a 34,femenino,27
Bs.As.,30 a 34,femenino,25
Bs.As.,30 a 34,femenino,7
Bs.As.,30 a 34,femenino,3
Bs.As.,30 a 34,femenino,76
Bs.As.,30 a 34,femenino,602
Bs.As.,30 a 34,femenino,1300
Bs.As.,30 a 34,femenino,880
Bs.As.,30 a 34,femenino,11
Bs.As.,30 a 34,femenino,71
Bs.As.,30 a 34,femenino,1
Bs.As.,30 a 34,femenino,23
Bs.As.,30 a 34,femenino,57
Córdoba,40 a 44,femenino,5
Córdoba,40 a 44,femenino,1
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,4
Misiones,30 a 34,femenino,4
Misiones,30 a 34,femenino,5
Corrientes,30 a 34,femenino,1
Misiones,30 a 34,femenino,1
Misiones,30 a 34,femenino,7
Misiones,30 a 34,femenino,59
Misiones,30 a 34,femenino,124
Misiones,30 a 34,femenino,95
Jujuy,30 a 34,femenino,125
Entre Ríos,40 a 44,femenino,2
CABA,35 a 39,femenino,44
Río Negro,20 a 24,femenino,1
CABA,35 a 39,femenino,891
Río Negro,20 a 24,femenino,2
CABA,35 a 39,femenino,1
Bs.As.,Sin especificar,femenino,1
Misiones,30 a 34,femenino,4
Misiones,30 a 34,femenino,2
Misiones,30 a 34,femenino,12
Misiones,30 a 34,femenino,70
Misiones,30 a 34,femenino,123
Misiones,25 a 29,femenino,54
